name,repository,pkg_mng
kong-response-size-limiting,https://github.com/Optum/kong-response-size-limiting,luarocks
kong-scalable-rate-limiter,github.com/dream11/kong-scalable-rate-limiter,luarocks
kong-segment-log,github.com/DigitalGlobe/kong-segment-log,luarocks
kong-service-virtualization,https://github.com/Optum/kong-service-virtualization,luarocks
kong-signature-and-remove-attr,github.com/thanhdongnguyen/kong-signature-and-remove-attr,luarocks
kong-simple-request-validator,https://github.com/brightwang/kong-simple-request-validator,luarocks
kong-siteminder-auth,https://github.com/Optum/kong-siteminder-auth,luarocks
kong-skywalking,github.com/apache/skywalking-kong,luarocks
kong-slack-hmac,github.com/erran/kong-slack-hmac,luarocks
kong-spec-expose,https://github.com/Optum/kong-spec-expose,luarocks
kong-splunk-log,https://github.com/Optum/kong-splunk-log,luarocks
kong-timechecking,github.com/thanhdongnguyen/kong-timechecking,luarocks
kong-tx-debugger,https://github.com/Optum/kong-tx-debugger,luarocks
kong-upstream-hmac,https://github.com/brightwang/kong-upstream-hmac,luarocks
kong-upstream-jwt,https://github.com/Optum/kong-upstream-jwt,luarocks
kong-upstream-jwt-extended,https://github.com/andrey-tech/kong-upstream-jwt-extended,luarocks
kong-user-agent-based-routing,https://github.com/bogas04/kong-user-agent-based-routing,luarocks
Kosmo,github.com/kxmn/kosmo,luarocks
kpgmoon,github.com/Kong/pgmoon,luarocks
kRPC,https://github.com/djungelorm/krpc,luarocks
k-stream,github.com/norcalli/lua-stream,luarocks
k-sway,github.com/norcalli/lua-sway,luarocks
l,github.com/daurnimator/l,luarocks
lacord,https://github.com/Mehgugs/lacord,luarocks
lain,https://github.com/lcpz/lain,luarocks
lake,http://stevedonovan.github.com/files/lake1.4.1-core.zip,luarocks
lambda,https://gitlab.com/benrob0329/lua-lambda,luarocks
lamda,https://github.com/helpermethod/lamda,luarocks
Lanes,github.com/LuaLanes/lanes,luarocks
LanguageDetect,github.com/listingtg/LanguageDetect,luarocks
lapis,github.com/leafo/lapis,luarocks
lapis-annotate,github.com/leafo/lapis-annotate,luarocks
lapis-bayes,https://github.com/leafo/lapis-bayes,luarocks
lapis-cache,github.com/CriztianiX/lapis-cache,luarocks
lapis-community,https://github.com/leafo/lapis-community,luarocks
lapis-console,github.com/leafo/lapis-console,luarocks
lapis-crud,https://github.com/honewatson/lapis-crud,luarocks
lapis-exceptions,github.com/leafo/lapis-exceptions,luarocks
lapis_layout,github.com/olueiro/lapis_layout,luarocks
lapis-redis,github.com/leafo/lapis-redis,luarocks
lapis-spec-screenshot,github.com/leafo/lapis-spec-screenshot,luarocks
lapis-systemd,github.com/leafo/lapis-systemd,luarocks
lapis-tarantool,github.com/hengestone/lapis-tarantool,luarocks
latclient,github.com/sailorproject/lua_at_client,luarocks
lauxhlib,https://github.com/mah0x211/lauxhlib,luarocks
laws,github.com/chatid/laws,luarocks
lazybag,github.com/nrk/lazybag,luarocks
lazylualinq,github.com/Henkoglobin/lazylualinq,luarocks
lbci,https://github.com/siffiejoe/lua-lbci,luarocks
lbuffer,github.com/starwing/lbuffer,luarocks
lbuilder,github.com/daelvn/lbuilder,luarocks
lcmark,github.com/jgm/lcmark,luarocks
lcqhttp,https://github.com/cleoold/cqhttp-lua53-sdk,luarocks
lcsv,github.com/daelvn/lcsv,luarocks
lcurl,https://github.com/moteus/lua-lcurl,luarocks
lcurses,http://github.com/lcurses/lcurses,luarocks
ldbus,github.com/daurnimator/ldbus,luarocks
ldbus_api,github.com/stefano-m/lua-ldbus_api,luarocks
ldk-checks,github.com/dwenegar/ldk-checks,luarocks
ldk-core,github.com/dwenegar/ldk-core,luarocks
ldk-hash,github.com/dwenegar/ldk-hash,luarocks
ldk-lang,github.com/dwenegar/ldk-lang,luarocks
ldk-shapes,github.com/dwenegar/ldk-shapes,luarocks
ldt,https://github.com/solomonxie/lua-debug-tui,luarocks
lecho,https://github.com/jprjr/lua-lecho,luarocks
ledge,github.com/pintsized/ledge,luarocks
lefthook,www.github.com/jshtab/lefthook,luarocks
Leftry,github.com/meric/leftry,luarocks
lenn,github.com/anoidgit/lenn,luarocks
lerror,github.com/daelvn/lerror,luarocks
lester,github.com/edubart/lester,luarocks
Lettersmith,github.com/gordonbrander/lettersmith,luarocks
lfunctimer,https://github.com/utmhikari/lfunctimer,luarocks
lgetchar,github.com/euclidianAce/lgetchar,luarocks
lgetopt,github.com/daelvn/lgetopt,luarocks
lgi-async-extra,github.com/sclu1034/lgi-async-extra,luarocks
lglob,http://stevedonovan.github.com/files/lglob-0.8.zip,luarocks
lgmp,github.com/ImagicTheCat/lgmp,luarocks
LGSL,https://github.com/ladc/lgsl,luarocks
lhex,github.com/ers35/lhex,luarocks
libatscc2lua,github.com/bakpakin/libatscc2lua,luarocks
libcidr-ffi,github.com/GUI/lua-libcidr-ffi,luarocks
LibDeflate,https://github.com/safeteeWow/LibDeflate,luarocks
libmagic,https://github.com/mah0x211/lua-libmagic,luarocks
libmdbx,https://github.com/mah0x211/lua-libmdbx,luarocks
libqrpng,github.com/p0pr0ck5/libqrpng,luarocks
libtls,https://github.com/mah0x211/lua-libtls,luarocks
libuilua,https://github.com/zevv/libuilua,luarocks
Libzmanim,github.com/yparitcher/libzmanim,luarocks
lice-lua,https://github.com/Yonaba/lice-lua,luarocks
Lift,github.com/tbastos/lift,luarocks
lifter_puller,github.com/Freemasen/lifter_puller,luarocks
lightdrop,https://github.com/Rorkh/lightdrop,luarocks
Lightningmdb,github.com/shmul/lightningdbm,luarocks
liluat,github.com/FSMaxB/liluat,luarocks
lineinput,github.com/aperezdc/lua-lineinput,luarocks
linenoise-windows,https://github.com/Choonster/lua-linenoise-windows,luarocks
lini,https://github.com/qrmoon/lini,luarocks
linked-list,https://github.com/lalawue/linked-list.lua/,luarocks
LinkedList,https://github.com/zunware/LuaLinkedList,luarocks
liquid,https://github.com/3scale/liquid-lua,luarocks
list,https://github.com/kitsunies/list.lua,luarocks
lister,https://github.com/alloy-d/lister,luarocks
Lit,github.com/mokafolio/Lit,luarocks
literal,github.com/mpeterv/literal,luarocks
litk,github.com/kmichaelkills/litk,luarocks
lj2procfs,https://github.com/wiladams/lj2procfs,luarocks
ljack,https://github.com/osch/lua-ljack,luarocks
ljdns,github.com/vavrusa/ljdns,luarocks
ljndpi,github.com/aperezdc/ljndpi,luarocks
ljsonschema,https://github.com/3scale/ljsonschema,luarocks
ljsyscall,https://github.com/justincormack/ljsyscall,luarocks
ljuv,github.com/ImagicTheCat/ljuv,luarocks
llix,github.com/nymphium/llix,luarocks
llsocket,https://github.com/mah0x211/lua-llsocket,luarocks
LLUI,https://github.com/wiladams/LLUI,luarocks
lluv,https://github.com/moteus/lua-lluv,luarocks
lluv-busted,https://github.com/moteus/lua-lluv-busted,luarocks
lluv-curl,https://github.com/moteus/lua-lluv-curl,luarocks
lluv-esl,https://github.com/moteus/lua-lluv-esl,luarocks
lluv-ftp,https://github.com/moteus/lua-lluv-ftp,luarocks
lluv-gsmmodem,https://github.com/moteus/lua-lluv-gsmmodem,luarocks
lluv-memcached,https://github.com/moteus/lua-lluv-memcached,luarocks
lluv-pegasus,https://github.com/moteus/lua-lluv-pegasus,luarocks
lluv-pg,https://github.com/moteus/lua-lluv-pg,luarocks
lluv-poll-zmq,https://github.com/moteus/lua-lluv-poll-zmq,luarocks
lluv-qless,https://github.com/moteus/lua-lluv-qless,luarocks
lluv-redis,https://github.com/moteus/lua-lluv-redis,luarocks
lluv-rs232,https://github.com/moteus/lua-lluv-rs232,luarocks
lluv-ssl,https://github.com/moteus/lua-lluv-ssl,luarocks
lluv-websocket,github.com/moteus/lua-lluv-websocket,luarocks
lminiz,github.com/avaicode/lua-miniz,luarocks
lnet,github.com/rayaman/net,luarocks
lnodelist,https://github.com/utmhikari/lnodelist,luarocks
loadchunk,https://github.com/mah0x211/lua-loadchunk,luarocks
loadconf,github.com/Alloyed/loadconf,luarocks
loader,github.com/nashory/loader-torch,luarocks
loadkit,github.com/leafo/loadkit,luarocks
lobject,github.com/daelvn/lobject,luarocks
localexec,github.com/eriksank/localexec,luarocks
lockbox,github.com/somesocks/lua-lockbox,luarocks
locky,https://github.com/esno/locky,luarocks
lodash,github.com/axmat/lodash.lua,luarocks
log,github.com/mistrza/lua-log,luarocks
log4l,github.com/mwchase/log4l,luarocks
log4lua,github.com/gsdenys/log4lua,luarocks
logface,github.com/azdle/logface,luarocks
logger,github.com/doronbehar/lua-logger,luarocks
logit,github.com/Miqueas/Logit,luarocks
log.lua,github.com/StephenCathcart/log.lua,luarocks
loldb,https://github.com/fnordpipe/loldb,luarocks
lolhtml,https://github.com/jdesgats/lua-lolhtml,luarocks
long,https://github.com/nubix-io/lua-long,luarocks
loopcollections,https://github.com/renatomaia/loop-collections,luarocks
loopcomp,https://github.com/renatomaia/loop-compdev,luarocks
loopdebugging,https://github.com/renatomaia/loop-debugging,luarocks
loopobjects,https://github.com/renatomaia/loop-objects,luarocks
loopparsing,https://github.com/renatomaia/loop-parsing,luarocks
loopserializing,https://github.com/renatomaia/loop-serializing,luarocks
Loowy,github.com/KSDaemon/Loowy,luarocks
lor,github.com/sumory/lor,luarocks
los,https://github.com/lengbing/los,luarocks
losc,https://github.com/davidgranstrom/losc,luarocks
lovebird,github.com/insideone/lovebird,luarocks
loveconsole,github.com/sternold/loveconsole,luarocks
love-gltf,https://gitlab.com/Alloyed/love-gltf,luarocks
loveheaders,github.com/insideone/loveheaders,luarocks
love-imgui,github.com/slages/love-imgui,luarocks
lovekit,github.com/leafo/lovekit,luarocks
love-ora,github.com/clofresh/love-ora,luarocks
loverboy,github.com/ngscheurich/loverboy,luarocks
love-release,github.com/MisterDA/love-release,luarocks
loverocks,github.com/Alloyed/loverocks,luarocks
lovetoys,github.com/lovetoys/lovetoys,luarocks
lpatch,github.com/deflinhec/lua-patch,luarocks
lpath,github.com/starwing/lpath,luarocks
LPegLabel,https://github.com/sqmedeiros/lpeglabel,luarocks
lpeg_patterns,github.com/daurnimator/lpeg_patterns,luarocks
lpegrex,github.com/edubart/lpegrex,luarocks
lpugl,https://github.com/osch/lua-lpugl,luarocks
lpugl_cairo,https://github.com/osch/lua-lpugl,luarocks
lpugl_opengl,https://github.com/osch/lua-lpugl,luarocks
lq,https://github.com/urzds/lq,luarocks
lqt,github.com/mkottman/lqt,luarocks
lrand,github.com/Mehgugs/lrand,luarocks
LRDB,https://github.com/satoren/LRDB,luarocks
lredis,https://github.com/daurnimator/lredis,luarocks
lredux,https://github.com/pyericz/redux-lua,luarocks
Lrexlib-GNU,github.com/rrthomas/lrexlib,luarocks
Lrexlib-oniguruma,github.com/rrthomas/lrexlib,luarocks
Lrexlib-PCRE,github.com/rrthomas/lrexlib,luarocks
Lrexlib-PCRE2,github.com/rrthomas/lrexlib,luarocks
Lrexlib-POSIX,github.com/rrthomas/lrexlib,luarocks
Lrexlib-TRE,github.com/rrthomas/lrexlib,luarocks
lrexrepl,https://github.com/osch/lrexrepl,luarocks
lsdbus,https://github.com/kmarkus/lsdbus,luarocks
lsh,github.com/fmamud/lsh,luarocks
lsleep,github.com/andrewstarks/lsleep,luarocks
lsm,github.com/jdev6/lsm,luarocks
lsnes-timer,github.com/rodamaral/lsnes-timer,luarocks
lsqlcipher,https://github.com/z7z8th/lsqlcipher,luarocks
ltcn,https://gitlab.com/craigbarnes/ltcn,luarocks
ltdiff,github.com/martinfelis/luatablediff,luarocks
ltermbox,github.com/ukasz/termbox,luarocks
ltext,github.com/daelvn/ltext,luarocks
ltl,github.com/jperon/ltl,luarocks
ltn12,https://github.com/diegonehab/luasocket,luarocks
ltreesitter,https://github.com/euclidianAce/ltreesitter,luarocks
ltrie,github.com/Alloyed/ltrie,luarocks
ltui,github.com/tboox/ltui,luarocks
ltype,github.com/rafis/ltype,luarocks
ltypekit,github.com/daelvn/ltypekit,luarocks
ltypekit-parser,github.com/daelvn/ltypekit-parser,luarocks
Lua2Go,github.com/theganyo/lua2go,luarocks
lua2json,github.com/agladysh/lua2json,luarocks
lua5.1.js-file-packer,github.com/logiceditor-com/lua5.1.js,luarocks
lua-ahocorasick,github.com/chatid/lua-ahocorasick,luarocks
lua-amf,github.com/lua-amf/lua-amf,luarocks
lua-amqp-client,github.com/galtet/amqp-client,luarocks
lua-anki-connect,gitlab.com/paul.bonnot/lua-anki-connect,luarocks
lua-api-gateway-aws,github.com/adobe-apiplatform/api-gateway-aws,luarocks
lua-api-gateway-cachemanager,github.com/adobe-apiplatform/api-gateway-cachemanager,luarocks
lua-api-gateway-hmac,github.com/adobe-apiplatform/api-gateway-hmac,luarocks
lua-aplicado,github.com/lua-aplicado/lua-aplicado,luarocks
lua-argparse,https://github.com/SirZenith/lua-argparse,luarocks
lua-avro,github.com/redjack/lua-avro-c,luarocks
LuaBase64,github.com/ewestbrook/LuaBase64,luarocks
LuaBatteries,github.com/italomaia/luabatteries,luarocks
LuaBcd,github.com/patrickfrey/luabcd,luarocks
luabenchmark,github.com/spacewander/luabenchmark,luarocks
LuaBibTex,github.com/echiesse/luabibtex,luarocks
luabidi,github.com/deepakjois/luabidi,luarocks
luabins,github.com/agladysh/luabins,luarocks
LuaBitOp,github.com/LuaDist/luabitop,luarocks
lua-boolexpr,github.com/A-G-D/lua-boolexpr,luarocks
luabot,github.com/aperezdc/luabot,luarocks
luabox,github.com/SovietKitsune/luabox,luarocks
lua-brotli,github.com/witchu/lua-brotli,luarocks
lua_bufflib,https://github.com/Choonster/lua_bufflib,luarocks
lua-bz2,github.com/hishamhm/lua-bz2,luarocks
lua-c3class,github.com/IdVincentYang/lua-classes-c3,luarocks
lua-capnproto,github.com/calio/lua-capnproto,luarocks
lua-casbin,github.com/casbin/lua-casbin,luarocks
lua-casclib,https://github.com/nvs/lua-casclib,luarocks
lua-cassandra,github.com/thibaultcha/lua-cassandra,luarocks
lua-cb0r,https://github.com/Erutuon/lua-cb0r,luarocks
LuaCC,github.com/mihacooper/luacc,luarocks
lua-chan,github.com/easeway/lua-chan,luarocks
lua-channels,https://github.com/majek/lua-channels,luarocks
luacheck-formatter-sonar,https://github.com/xpol/luacheck-formatter-sonar,luarocks
luachild,github.com/pocomane/luachild,luarocks
lua-circuit-breaker,github.com/dream11/lua-circuit-breaker,luarocks
lua-cjson,https://github.com/openresty/lua-cjson,luarocks
lua-cjson2,github.com/openresty/lua-cjson,luarocks
lua-cjson-219,https://github.com/Mehgugs/lua-cjson,luarocks
lua-cjson-ol,https://github.com/DorianGray/lua-cjson,luarocks
lua-class,https://github.com/stein197/lua-class,luarocks
LuaClass,github.com/niu2x/luaclass,luarocks
LuaClasses,github.com/Angrypygmy/LuaClasses,luarocks
lua_cliargs,https://github.com/amireh/lua_cliargs,luarocks
lua-click,github.com/seahorse47/lua-click,luarocks
luacmdtable,github.com/emiruz/luacmdtable,luarocks
lua-cmsgpack,github.com/antirez/lua-cmsgpack,luarocks
LuaCoap,github.com/alfonsoros88/luacoap,luarocks
lua-color,github.com/Firanel/lua-color,luarocks
luacombine,github.com/emiruz/luacombine,luarocks
lua-complete,github.com/FourierTransformer/lua-complete,luarocks
luaconfig,github.com/alekmarinov/luaconfig,luarocks
lua-consul,https://github.com/leprechau/lua-consul,luarocks
LuaCov,https://github.com/keplerproject/luacov,luarocks
luacov-cobertura,github.com/krux/luacov-cobertura,luarocks
luacov-console,github.com/spacewander/luacov-console,luarocks
LuaCov-coveralls,github.com/moteus/luacov-coveralls,luarocks
luacov-html,https://github.com/wesen1/luacov-html,luarocks
luacov-multiple,github.com/to-kr/luacov-multiple,luarocks
luacov-reporter-gcovr,https://github.com/jprjr/luacov-reporter-gcovr,luarocks
luacov-reporter-lcov,https://github.com/daurnimator/luacov-reporter-lcov,luarocks
luacrc16,github.com/youlu-cn/luacrc16,luarocks
lua-crontab,github.com/logiceditor-com/lua-crontab,luarocks
lua-crypt,https://github.com/jprjr/lua-crypt,luarocks
LuaCrypto,github.com/starius/luacrypto,luarocks
LuaCrypto-baikal,https://github.com/greatwolf/luacrypto,luarocks
LuaCryptor,https://github.com/starius/luacryptor/,luarocks
LuaCS,https://github.com/clear-code/luacs/issues,luarocks
luacsound,github.com/mkluwe/luacsound,luarocks
lua-csv,github.com/isage/lua-csv,luarocks
luactype,github.com/mostvotedplaya/Lua-Ctype,luarocks
Lua-cURL,https://github.com/Lua-cURL/Lua-cURLv3,luarocks
luacv,github.com/0wu/luacv,luarocks
lua-dancing-links,github.com/sjnam/lua-dancing-links,luarocks
luadash,https://gitlab.com/INdek/luadash,luarocks
luadbg,github.com/pratikac/luadbg,luarocks
luadbi,github.com/mwild1/luadbi,luarocks
luadbi-mysql,github.com/mwild1/luadbi,luarocks
luadbi-odbc,https://github.com/moteus/lua-odbc-dbi,luarocks
luadbi-postgresql,github.com/mwild1/luadbi,luarocks
luadbi-sqlite3,github.com/mwild1/luadbi,luarocks
lua-dbus,github.com/dodo/lua-dbus,luarocks
lua-ddlt,https://github.com/leiradel/ddlt,luarocks
lua-deresute,https://github.com/Khronos31/lua-deresute,luarocks
lua-di,github.com/djfdyuruiry/lua-di,luarocks
luadist2,github.com/f4rnham/luadist2,luarocks
luadist-hello,github.com/MilanVasko/luadist-hello,luarocks
lua-docx,github.com/paragasu/lua-docx,luarocks
lua-dynamic-cors,https://github.com/globocom/lua-dynamic-cors,luarocks
lua-easy-crypto,https://github.com/szeist/lua-easy-crypto,luarocks
luaec25519,github.com/ssmmxx/lua-ec25519,luarocks
luaejdb,github.com/Softmotions/ejdb-lua,luarocks
lua-em,github.com/nyankers/lua-em,luarocks
lua-emoji,https://github.com/caffreyzheng/lua-emoji,luarocks
luaepnf,github.com/siffiejoe/lua-luaepnf,luarocks
lua-erento-hmac,github.com/erento/lua-resty-hmac,luarocks
lua-erento-uuid,github.com/erento/lua-resty-uuid,luarocks
lua-ev,github.com/brimworks/lua-ev,luarocks
lua-evdev,https://github.com/MunifTanjim/lua-evdev,luarocks
luaevent,https://github.com/harningt/luaevent,luarocks
lua-event-dispatcher,github.com/sheeep/lua-event-dispatcher,luarocks
luaex,github.com/shakna-israel/luaex,luarocks
luaexif,github.com/minoki/luaexif,luarocks
lua-exprtk,github.com/chrislo1976/lua-exprtk,luarocks
luafan,github.com/luafan/luafan,luarocks
luafanlite,github.com/luafan/luafan,luarocks
luafanmicro,github.com/luafan/luafan,luarocks
LuaFann,https://github.com/msva/lua-fann,luarocks
luafcgi,github.com/mbalmer/luafcgi,luarocks
luaffi,github.com/facebook/luaffifb,luarocks
lua-ffi-libinjection,github.com/polaristech-io/lua-ffi-libinjection,luarocks
lua-ffi-zlib,github.com/hamishforbes/lua-ffi-zlib,luarocks
LuaFFT,github.com/h4rm/luafft,luarocks
lua-filesize,github.com/starius/lua-filesize,luarocks
LuaFileSystem,github.com/keplerproject/luafilesystem,luarocks
luafilesystem-ffi,https://github.com/spacewander/luafilesystem,luarocks
lua-firebase,github.com/mopo3ilo/lua-firebase,luarocks
luaflac,https://github.com/jprjr/luaflac,luarocks
luaflock,github.com/SolraBizna/luaflock,luarocks
luaflow,github.com/calio/luaflow,luarocks
lua-floyd-sampling,github.com/sjnam/lua-floyd-sampling,luarocks
lua-fmt,github.com/starwing/lua-fmt,luarocks
luafontmanager,https://github.com/deepakjois/luafontmanager,luarocks
Lua Formatter,github.com/Koihik/LuaFormatter,luarocks
lua-fort,"github.com/"" .. github_account_name .. ""/",luarocks
luafp,github.com/JesterXL/luafp,luarocks
LuaFruits,github.com/horan-geeker/lua-orm,luarocks
lua-fs-module,https://github.com/xiedacon/lua-fs-module,luarocks
luafudge,github.com/xunto/luafudge,luarocks
lua_fun,https://github.com/italomaia/lua_fun,luarocks
lua-gainer-lib,github.com/galjonsfigur/lua-gainer-lib,luarocks
luagcrypt,github.com/Lekensteyn/luagcrypt,luarocks
lua-gd,github.com/zs-soft/lua-gd,luarocks
lua-gdrive,https://gitlab.com/rychly/lua-gdrive,luarocks
lua-geoip,github.com/agladysh/lua-geoip,luarocks
lua-gl,github.com/Deepak123bharat/lua-gl,luarocks
lua-globals,https://github.com/Warhammer-Mods/lua-globals,luarocks
lua-gozerian,github.com/30x/lua-gozerian,luarocks
LuaGRAPH,github.com/hleuwer/luagraph,luarocks
luagraphs,github.com/chen0040/lua-graph,luarocks
luahaml,github.com/norman/lua-haml,luarocks
lua-hangul,github.com/gonapps-org/lua-hangul,luarocks
luaharfbuzz,github.com/deepakjois/luaharfbuzz,luarocks
lua-hashings,github.com/user-none/lua-hashings,luarocks
lua-hiredis,github.com/agladysh/lua-hiredis,luarocks
lua-hiredis-cluster,github.com/zs-soft/lua-hiredis-cluster,luarocks
lua-hiredis-with-5.2-fix,github.com/nicoster/lua-hiredis,luarocks
LuaHTML,github.com/TheLinx/LuaHTML,luarocks
luai,github.com/cschen1205/lua-ai,luarocks
lua-i18n,https://github.com/sundream/lua-i18n,luarocks
lua-iconv,https://github.com/downloads/ittner/lua-iconv/lua-iconv-7.tar.gz,luarocks
lua-industrial-logger,github.com/djfdyuruiry/lua-industrial-logger,luarocks
lua-inih,github.com/agladysh/lua-inih,luarocks
luainlua,github.com/leegao/LuaInLua,luarocks
lua_ip,https://github.com/Mashape/lua-ip,luarocks
luaipc,github.com/siffiejoe/lua-luaipc,luarocks
luaipfs,github.com/Neph-Oo/lua-ipfs-api,luarocks
lua-irc,https://github.com/midori-irc/lua-irc,luarocks
luaircclient,https://github.com/DigiTechs/luaircclient,luarocks
luaish-windows,https://github.com/Choonster/luaish,luarocks
luaiter,github.com/starwing/luaiter,luarocks
luajit-ahk,github.com/goreliu/luajit-ahk,luarocks
luajit-brotli,github.com/sjnam/luajit-brotli,luarocks
luajit-geoip,github.com/leafo/luajit-geoip,luarocks
luajit-gumbo,github.com/pguillory/luajit-gumbo,luarocks
luajit-xxhash,github.com/sjnam/luajit-xxHash,luarocks
luajit-zstd,github.com/sjnam/luajit-zstd,luarocks
luajls,https://github.com/javalikescript/luajls,luarocks
luajls-lfs,https://github.com/javalikescript/luajls,luarocks
luajls-luv,https://github.com/javalikescript/luajls,luarocks
lua-jq,github.com/tibbycat/lua-jq,luarocks
lua_json,github.com/mbalmer/luajson,luarocks
luajson,github.com/harningt/luajson,luarocks
lua-jsonpatch,github.com/diegogub/lua-jsonpatch,luarocks
LuaJudo,https://github.com/BlackBeltTechnology/judo-scripting,luarocks
luajwt,github.com/x25/luajwt,luarocks
luajwtabcpen,github.com/abcpen-inc/luajwtabcpen/,luarocks
luajwtjitsi,github.com/jitsi/luajwtjitsi/,luarocks
luajwtjitsi-petergood,github.com/petergood/luajwt/,luarocks
luajwtossl,github.com/rhajamor/luajwt,luarocks
LuaKatsu,github.com/Nymphium/luakatsu/,luarocks
LuaKiwis,github.com/jmurillom/luarocksExample,luarocks
luakube,github.com/f4z3r/luakube,luarocks
lualame,https://github.com/jprjr/lualame,luarocks
lualand,github.com/eklundkristoffer/lualand,luarocks
Lua-Lander,github.com/skrolikowski/Lua-Lander,luarocks
lua-laxjson,github.com/sjnam/lua-laxjson,luarocks
lua-lcdproc,github.com/denpamusic/lua-lcdproc,luarocks
lua_ldap,https://github.com/mashape/lua-ldap,luarocks
LuaLDAP,github.com/lualdap/lualdap,luarocks
lua-leveldb,github.com/marcopompili/lua-leveldb,luarocks
lualgorithms,github.com/chen0040/lua-algorithms,luarocks
lualib_id3,github.com/ymber/lualib_id3,luarocks
lua-libmodbus,github.com/etactica/lua-libmodbus,luarocks
lua-libpulse-glib,github.com/sclu1034/lua-libpulse-glib,luarocks
lualibrarytemplate,https://github.com/Tieske/Lua_library_template,luarocks
lua-libsox,github.com/MasterVitronic/lua-libsox,luarocks
lualibusb,github.com/fcr--/lualibusb,luarocks
LuaLines,github.com/robooo/lualines,luarocks
lualink,https://github.com/adraenwan/lualink,luarocks
lualinq,github.com/djfdyuruiry/lualinq,luarocks
lualit,github.com/gordonbrander/lualit,luarocks
lua-llthreads,github.com/Neopallium/lua-llthreads,luarocks
lua-llthreads2,https://github.com/moteus/lua-llthreads2,luarocks
lua-llthreads2-compat,https://github.com/moteus/lua-llthreads2,luarocks
lua-log,https://github.com/moteus/lua-log,luarocks
lualog,github.com/Desvelao/lualog,luarocks
lua-logger,github.com/ChickenNuggers/lua-logger,luarocks
lualogging,"github.com/""..github_account_name..""/""..github_repo_name..""",luarocks
lua-log-r,github.com/Palethorn/lua-log-r,luarocks
LuaLoL,github.com/dojoteef/lualol,luarocks
lua-louis,github.com/liblouis/lua-louis,luarocks
lua-lru,github.com/starius/lua-lru,luarocks
lua-lsp,github.com/Alloyed/lua-lsp,luarocks
lua-lsw,https://github.com/fnordpipe/lua-lsw,luarocks
lua-lswcli,https://github.com/fnordpipe/lua-lsw,luarocks
LuaLVM,github.com/gilzoide/lualvm,luarocks
lua-lz4,github.com/witchu/lua-lz4,luarocks
lualzo,github.com/starius/luaLZO,luarocks
lua-M6502,github.com/mooffie/lua-M6502,luarocks
luamacro,http://stevedonovan.github.com/files/luamacro-2.5.1.zip,luarocks
luamagick,https://github.com/lua-wow-tools/luamagick,luarocks
lua-markdown-extra,github.com/soapdog/lua-markdown-extra,luarocks
lua-marshal,https://github.com/joe7575/lua-marshal,luarocks
lua-mastodon,https://github.com/hishamhm/lua-mastodon,luarocks
lua-maxminddb,github.com/wesen1/lua-maxminddb,luarocks
lua-mcrypt,https://raw.githubusercontent.com/microwish/Lua-MCrypt/master/lmcryptlib.c,luarocks
LuaMidi,https://github.com/PedroAlvesV/LuaMidi,luarocks
lua-mikrotik,github.com/karolba/lua-mikrotik,luarocks
LuaMine,github.com/timm/luamine,luarocks
LuaMinify,github.com/LuaStakky/LuaMinify,luarocks
lua-minittp,https://github.com/tjeb/lua-minittp,luarocks
lua-mnemonic,github.com/starius/lua-mnemonic,luarocks
luamon,github.com/edubart/luamon,luarocks
lua-mosquitto,github.com/flukso/lua-mosquitto,luarocks
lua-mosquitto-v5,github.com/niecore/lua-mosquitto-v5,luarocks
lua-mp,github.com/starwing/lua-mp,luarocks
luamqtt,https://github.com/xHasKx/luamqtt,luarocks
luamqttc,github.com/Yongke/luamqttc,luarocks
lua-mud,github.com/SIDN/lua-mud,luarocks
lua-multipart-parser,github.com/ktalebian/lua-multipart-parser,luarocks
lua-myallocator,github.com/paragasu/lua-myallocator,luarocks
luanet,http://github.com/mbalmer/luapgsql,luarocks
lua-newrelic-integration,github.com/danifbento/lua-newrelic-integration,luarocks
lua-nginx-logging,github.com/Lumate/lua-nginx-logging,luarocks
LuaNoSQL-UnQLite,github.com/hcsturix74/luanosql,luarocks
LuaNotify,http://github.com/downloads/katcipis/luanotify/luanotify-0.1.tar.gz,luarocks
lua-nowplaying,https://github.com/Khronos31/lua-nowplaying,luarocks
luanscol,github.com/amsitlab/luanscol,luarocks
lua-nucleo,github.com/lua-nucleo/lua-nucleo,luarocks
lua-nums,github.com/user-none/lua-nums,luarocks
luaobject,https://github.com/cooperong/luaobject,luarocks
luaocc,https://gitlab.com/yw05/luaocc,luarocks
Lua-OcrSpace,https://github.com/IgorMael/Lua-OcrSpace,luarocks
luaogg,https://github.com/jprjr/luaogg,luarocks
Luaoop,github.com/ImagicTheCat/Luaoop,luarocks
lua-opencage-geocoder,github.com/nmdguerreiro/lua-opencage-geocoder,luarocks
lua-option,github.com/Sleitnick/LuaOption,luarocks
luaopus,https://github.com/jprjr/luaopus,luarocks
LuaORM,https://github.com/wesen1/LuaORM,luarocks
luaossl,https://github.com/wahern/luaossl,luarocks
lua_pack,github.com/mashape/lua-pack,luarocks
lua-package,github.com/zhangwei900808/lua-package,luarocks
lua-parser,github.com/andremm/lua-parser,luarocks
lua-path,https://github.com/moteus/lua-path,luarocks
lua-payssion,github.com/paragasu/lua-payssion,luarocks
LuaPDU,github.com/0x4c4a/lua-pdu,luarocks
